Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied/Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Tenure in weeks,rating_missing,yearly_purchase_rate,consistency_score,consistent,clv_score,clv_tier,dependency_score,loyalty_score,loyalty_tier,customer_segment,satisfaction_tier
490,49,Male,Socks,Clothing,85,South Dakota,M,Summer,3.2,Yes,Standard,Yes,40,PayPal,Annually,2080.0,0,1,0.39795918367346933,1,0.5214923469387756,High,0.6020408163265307,0.557142857142857,Mid,Loyal: Promo Dependent,Neutral
491,57,Male,Sneakers,Footwear,42,Colorado,M,Winter,4.2,Yes,2-Day Shipping,Yes,47,Cash,Monthly,188.0,0,12,0.5227858133544679,1,0.48163884485833164,Mid,0.47721418664553206,0.657142857142857,High,Loyal: Promo Dependent,Highly Satisfied
492,49,Male,Coat,Outerwear,69,Vermont,M,Summer,3.7,Yes,2-Day Shipping,Yes,24,Credit Card,Bi-Weekly,12.0,1,104,0.7346938775510203,1,0.6908801020408164,High,0.26530612244897966,0.3285714285714285,Low,Loyal: Promo Dependent,Neutral
493,50,Male,Shirt,Clothing,62,Michigan,M,Fall,3.9,Yes,Standard,Yes,11,Debit Card,Weekly,11.0,0,52,0.3496136318605112,0,0.38618362393501093,Mid,0.6503863681394888,0.14285714285714282,Low,Casual: Bargain Hunter,Neutral
494,28,Male,Backpack,Accessories,48,Nevada,XL,Summer,4.7,Yes,Store Pickup,Yes,19,Cash,Bi-Weekly,9.5,0,104,0.6836734693877551,1,0.5844387755102041,High,0.3163265306122449,0.2571428571428571,Low,Loyal: Promo Dependent,Highly Satisfied
495,38,Male,Boots,Footwear,68,Indiana,M,Winter,4.5,Yes,Express,Yes,42,Debit Card,Weekly,42.0,0,52,0.6659401624727561,1,0.6579948484248068,High,0.3340598375272439,0.5857142857142856,Mid,Loyal: Promo Dependent,Highly Satisfied
496,33,Male,Handbag,Accessories,36,Michigan,XL,Fall,3.3,Yes,Free Shipping,Yes,6,Debit Card,Fortnightly,12.0,0,26,0.17237963146423618,0,0.17576778284129185,Low,0.8276203685357638,0.07142857142857142,Low,Casual: Bargain Hunter,Neutral
497,30,Male,Dress,Clothing,63,California,S,Fall,3.3,Yes,Express,Yes,31,Venmo,Fortnightly,62.0,0,26,0.42748167228056266,1,0.46422441549435306,Mid,0.5725183277194373,0.4285714285714285,Mid,Loyal: Promo Dependent,Neutral
498,43,Male,Sneakers,Footwear,39,Oklahoma,S,Winter,4.6,Yes,Free Shipping,Yes,31,Cash,Weekly,31.0,0,52,0.5536952645135724,1,0.47757393005745985,Mid,0.4463047354864276,0.4285714285714285,Mid,Loyal: Promo Dependent,Highly Satisfied
499,43,Male,Boots,Footwear,78,Iowa,M,Spring,3.6,Yes,Free Shipping,Yes,27,Bank Transfer,Monthly,108.0,0,12,0.3187041807014067,0,0.43087353873588274,Mid,0.6812958192985933,0.37142857142857133,Low,Casual: Bargain Hunter,Neutral
500,36,Male,Shoes,Footwear,99,Rhode Island,L,Winter,4.8,Yes,Express,Yes,24,PayPal,Monthly,96.0,0,12,0.28809193580344755,0,0.47200874281751537,Mid,0.7119080641965525,0.3285714285714285,Low,Casual: Bargain Hunter,Highly Satisfied
501,36,Male,T-shirt,Clothing,31,Washington,L,Fall,4.8,Yes,Next Day Air,Yes,35,Venmo,Quarterly,455.0,0,4,0.3615018823063205,1,0.32212019516544477,Mid,0.6384981176936795,0.4857142857142856,Mid,Loyal: Promo Dependent,Highly Satisfied
502,64,Male,Boots,Footwear,45,Florida,M,Spring,2.9,Yes,Next Day Air,Yes,21,Venmo,Annually,1092.0,0,1,0.2040816326530612,0,0.24139030612244897,Low,0.7959183673469388,0.28571428571428564,Low,Casual: Bargain Hunter,Dissatisfied
503,59,Male,Pants,Clothing,30,South Carolina,S,Fall,2.8,Yes,Express,Yes,8,PayPal,Fortnightly,16.0,0,26,0.1927877947295423,0,0.17334431345353674,Low,0.8072122052704577,0.09999999999999999,Low,Casual: Bargain Hunter,Dissatisfied
504,55,Male,Shoes,Footwear,24,West Virginia,M,Summer,3.2,Yes,Next Day Air,Yes,26,Bank Transfer,Quarterly,338.0,0,4,0.269665147612443,0,0.22677580741034276,Low,0.730334852387557,0.35714285714285704,Low,Casual: Bargain Hunter,Neutral
505,42,Male,Shoes,Footwear,22,Missouri,M,Winter,3.9,Yes,Free Shipping,Yes,26,PayPal,Annually,1352.0,0,1,0.2551020408163265,0,0.2103316326530612,Low,0.7448979591836735,0.35714285714285704,Low,Casual: Bargain Hunter,Neutral
506,61,Male,T-shirt,Clothing,63,Maine,L,Spring,4.3,Yes,Express,Yes,9,Cash,Bi-Weekly,4.5,0,104,0.5816326530612245,1,0.5496811224489796,High,0.41836734693877553,0.11428571428571427,Low,Loyal: Promo Dependent,Highly Satisfied
508,65,Male,Shorts,Clothing,20,Maine,M,Spring,5.0,Yes,Store Pickup,Yes,33,Debit Card,Fortnightly,66.0,0,26,0.4478898355458688,1,0.34617594610659796,Mid,0.5521101644541312,0.4571428571428571,Mid,Loyal: Promo Dependent,Highly Satisfied
509,27,Male,Jewelry,Accessories,20,Illinois,S,Winter,3.7,Yes,Store Pickup,Yes,31,PayPal,Quarterly,403.0,0,4,0.3206855557757083,0,0.255092133940955,Low,0.6793144442242918,0.4285714285714285,Mid,Casual: Bargain Hunter,Neutral
510,41,Male,T-shirt,Clothing,80,Delaware,L,Summer,3.9,Yes,Free Shipping,Yes,17,Debit Card,Weekly,17.0,0,52,0.4108381216564295,1,0.49141321577174557,High,0.5891618783435705,0.22857142857142854,Low,Loyal: Promo Dependent,Neutral
512,61,Male,Shirt,Clothing,46,Hawaii,L,Fall,3.1,Yes,Free Shipping,Yes,8,PayPal,Annually,416.0,0,1,0.07142857142857142,0,0.13839285714285715,Low,0.9285714285714286,0.09999999999999999,Low,Casual: Bargain Hunter,Neutral
513,19,Male,Gloves,Accessories,49,New York,L,Winter,3.8,Yes,Next Day Air,Yes,2,Bank Transfer,Monthly,8.0,1,12,0.06360213988508025,0,0.13616690608282148,Low,0.9363978601149198,0.014285714285714284,Low,Casual: Bargain Hunter,Neutral
515,64,Male,Skirt,Clothing,62,Indiana,S,Winter,4.3,Yes,Standard,Yes,47,PayPal,Quarterly,611.0,0,4,0.4839508618981573,1,0.5169543788389143,High,0.5160491381018427,0.657142857142857,High,Loyal: Promo Dependent,Highly Satisfied
516,28,Male,Hat,Accessories,67,Kentucky,L,Spring,4.5,Yes,Next Day Air,Yes,7,Cash,Monthly,28.0,0,12,0.11462254804834554,0,0.23323323261343373,Low,0.8853774519516544,0.0857142857142857,Low,Casual: Bargain Hunter,Highly Satisfied
517,34,Male,Hoodie,Clothing,41,West Virginia,L,Fall,2.8,Yes,2-Day Shipping,Yes,19,Debit Card,Bi-Weekly,9.5,0,104,0.6836734693877551,1,0.5625637755102041,High,0.3163265306122449,0.2571428571428571,Low,Loyal: Promo Dependent,Dissatisfied
518,61,Male,Boots,Footwear,49,North Dakota,L,Fall,2.7,Yes,Free Shipping,Yes,44,Cash,Quarterly,572.0,0,4,0.45333861700019806,1,0.4518395829205469,Mid,0.5466613829998019,0.6142857142857141,Mid,Loyal: Promo Dependent,Dissatisfied
519,24,Male,Blouse,Clothing,100,Oregon,M,Fall,2.9,Yes,Next Day Air,Yes,16,Venmo,Quarterly,208.0,0,4,0.1676243312859124,0,0.3826431543491183,Mid,0.8323756687140876,0.21428571428571425,Low,Casual: Bargain Hunter,Dissatisfied
520,19,Male,Belt,Accessories,54,Minnesota,L,Summer,4.4,Yes,2-Day Shipping,Yes,17,Bank Transfer,Quarterly,221.0,0,4,0.17782841291856546,0,0.24705641965524072,Low,0.8221715870814346,0.22857142857142854,Low,Casual: Bargain Hunter,Highly Satisfied
521,51,Male,Sunglasses,Accessories,84,South Carolina,M,Spring,3.9,Yes,Free Shipping,Yes,20,Debit Card,Quarterly,260.0,0,4,0.20844065781652463,0,0.36529621557360803,Mid,0.7915593421834753,0.27142857142857135,Low,Casual: Bargain Hunter,Neutral
523,65,Male,Gloves,Accessories,88,Minnesota,M,Spring,2.5,Yes,Store Pickup,Yes,37,Cash,Quarterly,481.0,0,4,0.38191004557162667,1,0.5165717257776897,High,0.6180899544283733,0.5142857142857142,Mid,Loyal: Promo Dependent,Dissatisfied
524,46,Male,Sandals,Footwear,40,Delaware,M,Spring,4.9,Yes,Express,Yes,5,PayPal,Quarterly,65.0,0,4,0.05537943332672875,0,0.10534723598177134,Low,0.9446205666732712,0.057142857142857134,Low,Casual: Bargain Hunter,Highly Satisfied
525,59,Male,Shirt,Clothing,39,Pennsylvania,M,Summer,4.8,Yes,Free Shipping,Yes,44,PayPal,Annually,2288.0,0,1,0.43877551020408156,1,0.4103954081632653,Mid,0.5612244897959184,0.6142857142857141,Mid,Loyal: Promo Dependent,Highly Satisfied
526,51,Male,Coat,Outerwear,37,Iowa,M,Spring,3.2,Yes,Next Day Air,Yes,41,Debit Card,Monthly,164.0,0,12,0.46156132355854956,1,0.4170342530215969,Mid,0.5384386764414504,0.5714285714285713,Mid,Loyal: Promo Dependent,Neutral
527,51,Male,Pants,Clothing,52,New Jersey,S,Winter,4.9,Yes,Standard,Yes,19,Cash,Monthly,76.0,0,12,0.23707152764018227,0,0.2843174162869031,Low,0.7629284723598178,0.2571428571428571,Low,Casual: Bargain Hunter,Highly Satisfied
528,21,Male,T-shirt,Clothing,23,South Carolina,L,Winter,4.3,Yes,Next Day Air,Yes,47,Bank Transfer,Quarterly,611.0,0,4,0.4839508618981573,1,0.39507937883891425,Mid,0.5160491381018427,0.657142857142857,High,Loyal: Promo Dependent,Highly Satisfied
530,32,Male,Shorts,Clothing,84,California,M,Fall,3.7,Yes,Standard,Yes,6,Credit Card,Monthly,24.0,0,12,0.1044184664156925,0,0.2781949673073113,Low,0.8955815335843075,0.07142857142857142,Low,Casual: Bargain Hunter,Neutral
531,48,Male,Coat,Outerwear,37,Montana,XL,Winter,3.2,Yes,Store Pickup,Yes,25,Credit Card,Bi-Weekly,12.5,0,104,0.7448979591836735,1,0.5990433673469387,High,0.2551020408163265,0.3428571428571428,Low,Loyal: Promo Dependent,Neutral
532,50,Male,Sandals,Footwear,51,Vermont,L,Fall,3.4,Yes,Next Day Air,Yes,42,Cash,Weekly,42.0,0,52,0.6659401624727561,1,0.6048698484248068,High,0.3340598375272439,0.5857142857142856,Mid,Loyal: Promo Dependent,Neutral
533,26,Male,Pants,Clothing,76,Texas,L,Winter,4.1,Yes,Express,Yes,35,Bank Transfer,Quarterly,455.0,0,4,0.3615018823063205,1,0.46274519516544477,Mid,0.6384981176936795,0.4857142857142856,Mid,Loyal: Promo Dependent,Highly Satisfied
534,57,Male,Sandals,Footwear,60,North Carolina,L,Spring,4.5,Yes,Next Day Air,Yes,17,Debit Card,Weekly,17.0,0,52,0.4108381216564295,1,0.42891321577174557,Mid,0.5891618783435705,0.22857142857142854,Low,Loyal: Promo Dependent,Highly Satisfied
535,65,Male,Gloves,Accessories,72,Florida,L,Fall,4.5,Yes,Next Day Air,Yes,4,PayPal,Quarterly,52.0,0,4,0.04517535169407569,0,0.1971839706756489,Low,0.9548246483059243,0.04285714285714285,Low,Casual: Bargain Hunter,Highly Satisfied
536,56,Male,T-shirt,Clothing,45,West Virginia,L,Spring,3.2,Yes,Free Shipping,Yes,24,Bank Transfer,Weekly,24.0,0,52,0.482266693085001,1,0.43918107291460273,Mid,0.517733306914999,0.3285714285714285,Low,Loyal: Promo Dependent,Neutral
537,44,Male,Jacket,Outerwear,84,Illinois,S,Fall,4.4,Yes,Store Pickup,Yes,16,Debit Card,Quarterly,208.0,0,4,0.1676243312859124,0,0.3326431543491183,Mid,0.8323756687140876,0.21428571428571425,Low,Casual: Bargain Hunter,Highly Satisfied
538,50,Male,Blouse,Clothing,49,Virginia,S,Summer,3.0,Yes,Store Pickup,Yes,14,Debit Card,Annually,728.0,0,1,0.13265306122448978,0,0.19674744897959184,Low,0.8673469387755102,0.18571428571428567,Low,Casual: Bargain Hunter,Dissatisfied
539,27,Male,Socks,Clothing,22,Virginia,XL,Spring,3.2,Yes,Free Shipping,Yes,43,Cash,Weekly,43.0,0,52,0.6761442441054091,1,0.5224081137309292,High,0.3238557558945909,0.6,Mid,Loyal: Promo Dependent,Neutral
540,49,Male,Coat,Outerwear,48,Wyoming,M,Winter,4.0,Yes,Store Pickup,Yes,49,Debit Card,Weekly,49.0,0,52,0.7373687339013275,1,0.652637705567664,High,0.2626312660986725,0.6857142857142856,High,Loyal: Promo Dependent,Neutral
541,49,Male,Dress,Clothing,37,South Carolina,M,Spring,3.1,Yes,Next Day Air,Yes,33,Cash,Quarterly,429.0,0,4,0.34109371904101443,0,0.32454366455319994,Mid,0.6589062809589856,0.4571428571428571,Mid,Casual: Bargain Hunter,Neutral
542,52,Male,Jacket,Outerwear,27,Connecticut,L,Fall,2.8,Yes,Next Day Air,Yes,45,Cash,Bi-Weekly,22.5,0,104,0.9489795918367346,1,0.7310586734693877,High,0.05102040816326536,0.6285714285714284,Mid,Loyal: Promo Dependent,Dissatisfied
543,27,Male,Boots,Footwear,79,Illinois,XL,Spring,4.6,Yes,Next Day Air,Yes,35,Cash,Bi-Weekly,17.5,0,104,0.846938775510204,1,0.8119260204081631,High,0.15306122448979598,0.4857142857142856,Mid,Loyal: Promo Dependent,Highly Satisfied
544,53,Male,Skirt,Clothing,98,Alabama,S,Spring,4.3,Yes,Express,Yes,11,Credit Card,Monthly,44.0,0,12,0.15543887457895778,0,0.36276129383792355,Mid,0.8445611254210422,0.14285714285714282,Low,Casual: Bargain Hunter,Highly Satisfied
545,34,Male,Sandals,Footwear,64,Washington,S,Summer,3.3,Yes,Standard,Yes,30,Bank Transfer,Quarterly,390.0,0,4,0.3104814741430552,0,0.3844288686348325,Mid,0.6895185258569447,0.4142857142857142,Mid,Casual: Bargain Hunter,Neutral
547,62,Male,Hoodie,Clothing,74,New Mexico,M,Winter,3.4,Yes,Free Shipping,Yes,45,Venmo,Bi-Weekly,22.5,0,104,0.9489795918367346,1,0.8779336734693877,High,0.05102040816326536,0.6285714285714284,Mid,Loyal: Promo Dependent,Neutral
548,38,Male,Jacket,Outerwear,50,Nevada,M,Winter,2.8,Yes,Free Shipping,Yes,26,Venmo,Weekly,26.0,0,52,0.5026748563503071,1,0.4711326035268476,Mid,0.49732514364969294,0.35714285714285704,Low,Loyal: Promo Dependent,Dissatisfied
549,36,Male,Backpack,Accessories,64,Nebraska,M,Winter,4.6,Yes,Store Pickup,Yes,41,Debit Card,Quarterly,533.0,0,4,0.4227263721022389,1,0.4742247870021795,Mid,0.577273627897761,0.5714285714285713,Mid,Loyal: Promo Dependent,Highly Satisfied
550,31,Male,Backpack,Accessories,29,Arizona,S,Fall,3.6,Yes,Express,Yes,37,Venmo,Bi-Weekly,18.5,0,104,0.8673469387755102,1,0.6720025510204082,High,0.13265306122448983,0.5142857142857142,Mid,Loyal: Promo Dependent,Neutral
551,62,Male,Belt,Accessories,62,Georgia,M,Summer,3.3,Yes,Store Pickup,Yes,12,PayPal,Weekly,12.0,0,52,0.35981771349316427,0,0.39434688924113337,Mid,0.6401822865068357,0.15714285714285714,Low,Casual: Bargain Hunter,Neutral
552,29,Male,Coat,Outerwear,78,Idaho,XL,Fall,3.1,Yes,2-Day Shipping,Yes,27,Cash,Bi-Weekly,13.5,0,104,0.7653061224489796,1,0.7434948979591837,High,0.23469387755102045,0.37142857142857133,Low,Loyal: Promo Dependent,Neutral
553,24,Male,T-shirt,Clothing,94,Missouri,M,Fall,3.5,Yes,Express,Yes,18,Bank Transfer,Weekly,18.0,0,52,0.4210422032890826,1,0.543326481077868,High,0.5789577967109174,0.2428571428571428,Low,Loyal: Promo Dependent,Neutral
554,63,Male,Sunglasses,Accessories,59,Florida,M,Winter,3.2,Yes,Express,Yes,15,Credit Card,Quarterly,195.0,0,4,0.15742024965325932,0,0.24635488904299585,Low,0.8425797503467407,0.19999999999999993,Low,Casual: Bargain Hunter,Neutral
555,56,Male,Sneakers,Footwear,47,Minnesota,M,Summer,3.0,Yes,Express,Yes,34,Bank Transfer,Weekly,34.0,0,52,0.5843075094115315,1,0.5270637259758272,High,0.41569249058846847,0.47142857142857136,Mid,Loyal: Promo Dependent,Dissatisfied
556,63,Male,Gloves,Accessories,57,Maine,M,Fall,4.8,Yes,Express,Yes,37,Venmo,Annually,1924.0,0,1,0.36734693877551017,1,0.4095025510204081,Mid,0.6326530612244898,0.5142857142857142,Mid,Loyal: Promo Dependent,Highly Satisfied
557,40,Male,Coat,Outerwear,90,Montana,L,Winter,5.0,Yes,Store Pickup,Yes,21,Cash,Fortnightly,42.0,0,26,0.32544085595403205,0,0.46696676243312857,Mid,0.674559144045968,0.28571428571428564,Low,Casual: Bargain Hunter,Highly Satisfied
558,18,Male,Shirt,Clothing,60,Alaska,M,Spring,2.9,Yes,Free Shipping,Yes,31,Debit Card,Weekly,31.0,0,52,0.5536952645135724,1,0.5431989300574598,High,0.4463047354864276,0.4285714285714285,Mid,Loyal: Promo Dependent,Dissatisfied
559,50,Male,Sneakers,Footwear,77,Iowa,L,Fall,3.2,Yes,Express,Yes,43,Debit Card,Quarterly,559.0,0,4,0.44313453536754505,1,0.5311763176144244,High,0.5568654646324549,0.6,Mid,Loyal: Promo Dependent,Neutral
560,66,Male,Scarf,Accessories,41,Arizona,M,Fall,2.9,Yes,Store Pickup,Yes,22,Bank Transfer,Monthly,88.0,0,12,0.2676837725381414,0,0.2744322122052705,Low,0.7323162274618586,0.29999999999999993,Low,Casual: Bargain Hunter,Dissatisfied
561,25,Male,Jewelry,Accessories,48,Louisiana,L,Fall,3.8,Yes,Free Shipping,Yes,12,Debit Card,Annually,624.0,1,1,0.11224489795918367,0,0.17729591836734698,Low,0.8877551020408163,0.15714285714285714,Low,Casual: Bargain Hunter,Neutral
562,65,Male,Jacket,Outerwear,65,Alabama,M,Fall,2.6,Yes,Next Day Air,Yes,25,PayPal,Fortnightly,50.0,0,26,0.36625718248464434,1,0.42149482365761837,Mid,0.6337428175153557,0.3428571428571428,Low,Loyal: Promo Dependent,Dissatisfied
563,53,Male,Jeans,Clothing,62,Missouri,M,Summer,3.5,Yes,Standard,Yes,40,Debit Card,Annually,2080.0,0,1,0.39795918367346933,1,0.44961734693877553,Mid,0.6020408163265307,0.557142857142857,Mid,Loyal: Promo Dependent,Neutral
564,61,Male,Shoes,Footwear,99,Idaho,M,Fall,4.4,Yes,Standard,Yes,16,Debit Card,Quarterly,208.0,0,4,0.1676243312859124,0,0.3795181543491183,Mid,0.8323756687140876,0.21428571428571425,Low,Casual: Bargain Hunter,Highly Satisfied
565,67,Male,Hoodie,Clothing,58,Florida,M,Winter,3.4,Yes,Next Day Air,Yes,30,Bank Transfer,Weekly,30.0,0,52,0.5434911828809192,1,0.5287856647513374,High,0.45650881711908076,0.4142857142857142,Mid,Loyal: Promo Dependent,Neutral
566,59,Male,Backpack,Accessories,43,Idaho,L,Fall,4.2,Yes,Store Pickup,Yes,10,Venmo,Weekly,10.0,0,52,0.3394095502278581,0,0.31864535862888843,Low,0.6605904497721419,0.12857142857142856,Low,Casual: Bargain Hunter,Highly Satisfied
567,55,Male,Sneakers,Footwear,93,Alabama,M,Spring,3.6,Yes,Store Pickup,Yes,1,Debit Card,Fortnightly,2.0,0,26,0.12135922330097088,0,0.3130764563106796,Low,0.8786407766990292,0.0,Low,Casual: Bargain Hunter,Neutral
568,21,Male,Blouse,Clothing,50,New Hampshire,S,Winter,3.0,Yes,Next Day Air,Yes,24,Venmo,Fortnightly,48.0,0,26,0.35605310085199127,0,0.36645655835149593,Mid,0.6439468991480087,0.3285714285714285,Low,Casual: Bargain Hunter,Dissatisfied
569,44,Male,Pants,Clothing,88,Utah,L,Summer,4.0,Yes,Free Shipping,Yes,36,PayPal,Monthly,144.0,0,12,0.41054091539528426,1,0.5355929264909847,High,0.5894590846047157,0.4999999999999999,Mid,Loyal: Promo Dependent,Neutral
570,65,Male,Skirt,Clothing,33,Alabama,M,Fall,4.4,Yes,Express,Yes,46,Credit Card,Quarterly,598.0,0,4,0.4737467802655042,1,0.41816611353279176,Mid,0.5262532197344958,0.6428571428571428,High,Loyal: Promo Dependent,Highly Satisfied
571,65,Male,T-shirt,Clothing,99,Iowa,XL,Fall,4.1,Yes,Standard,Yes,20,Cash,Annually,1040.0,0,1,0.19387755102040813,0,0.4019770408163265,Mid,0.8061224489795918,0.27142857142857135,Low,Casual: Bargain Hunter,Highly Satisfied
572,54,Male,Jacket,Outerwear,76,Kentucky,XL,Spring,3.6,Yes,Free Shipping,Yes,37,Venmo,Weekly,37.0,0,52,0.6149197543094908,1,0.6421785218941946,High,0.38508024569050925,0.5142857142857142,Mid,Loyal: Promo Dependent,Neutral
573,56,Male,Scarf,Accessories,97,South Carolina,XL,Summer,4.6,Yes,Next Day Air,Yes,26,Bank Transfer,Annually,1352.0,0,1,0.2551020408163265,0,0.4447066326530612,Mid,0.7448979591836735,0.35714285714285704,Low,Casual: Bargain Hunter,Highly Satisfied
574,58,Male,Pants,Clothing,68,California,M,Summer,3.2,Yes,2-Day Shipping,Yes,23,Credit Card,Bi-Weekly,11.5,0,104,0.7244897959183674,1,0.6795918367346939,High,0.2755102040816326,0.3142857142857142,Low,Loyal: Promo Dependent,Neutral
575,54,Male,Sneakers,Footwear,79,Maine,L,Fall,4.8,Yes,Free Shipping,Yes,20,Bank Transfer,Bi-Weekly,10.0,0,104,0.6938775510204082,1,0.6894770408163264,High,0.30612244897959184,0.27142857142857135,Low,Loyal: Promo Dependent,Highly Satisfied
576,58,Male,Jeans,Clothing,86,Nebraska,M,Fall,4.8,Yes,Express,Yes,38,PayPal,Monthly,152.0,0,12,0.4309490786605904,1,0.5456694571032297,High,0.5690509213394096,0.5285714285714285,Mid,Loyal: Promo Dependent,Highly Satisfied
577,48,Male,Hat,Accessories,68,Washington,M,Winter,5.0,Yes,2-Day Shipping,Yes,5,Credit Card,Quarterly,65.0,0,4,0.05537943332672875,0,0.19284723598177136,Low,0.9446205666732712,0.057142857142857134,Low,Casual: Bargain Hunter,Highly Satisfied
579,69,Male,Sandals,Footwear,90,Maine,M,Fall,4.6,Yes,Next Day Air,Yes,22,Credit Card,Fortnightly,44.0,0,26,0.3356449375866851,0,0.475130027739251,Mid,0.6643550624133149,0.29999999999999993,Low,Casual: Bargain Hunter,Highly Satisfied
580,58,Male,Sandals,Footwear,41,California,M,Winter,3.7,Yes,Free Shipping,Yes,48,Credit Card,Annually,2496.0,0,1,0.47959183673469385,1,0.4492984693877551,Mid,0.5204081632653061,0.6714285714285714,High,Loyal: Promo Dependent,Neutral
581,49,Male,Sweater,Clothing,80,Iowa,M,Spring,4.1,Yes,Free Shipping,Yes,10,PayPal,Weekly,10.0,0,52,0.3394095502278581,0,0.4342703586288884,Mid,0.6605904497721419,0.12857142857142856,Low,Casual: Bargain Hunter,Highly Satisfied
582,32,Male,Sweater,Clothing,100,Iowa,XL,Winter,2.7,Yes,Store Pickup,Yes,12,Bank Transfer,Quarterly,156.0,0,4,0.12680800475530019,0,0.3499900931246285,Mid,0.8731919952446998,0.15714285714285714,Low,Casual: Bargain Hunter,Dissatisfied
583,40,Male,Jacket,Outerwear,77,Colorado,L,Spring,4.9,Yes,Store Pickup,Yes,2,Bank Transfer,Quarterly,26.0,0,4,0.024767188428769564,0,0.196482440063404,Low,0.9752328115712304,0.014285714285714284,Low,Casual: Bargain Hunter,Highly Satisfied
584,25,Male,Shorts,Clothing,78,California,L,Spring,4.0,Yes,Store Pickup,Yes,38,PayPal,Monthly,152.0,0,12,0.4309490786605904,1,0.5206694571032296,High,0.5690509213394096,0.5285714285714285,Mid,Loyal: Promo Dependent,Neutral
585,70,Male,Socks,Clothing,94,Indiana,M,Spring,4.7,Yes,Free Shipping,Yes,20,Debit Card,Monthly,80.0,0,12,0.24727560927283532,0,0.4237306815930255,Mid,0.7527243907271647,0.27142857142857135,Low,Casual: Bargain Hunter,Highly Satisfied
586,69,Male,Socks,Clothing,23,South Carolina,M,Fall,2.8,Yes,Next Day Air,Yes,5,Cash,Quarterly,65.0,0,4,0.05537943332672875,0,0.05222223598177135,Low,0.9446205666732712,0.057142857142857134,Low,Casual: Bargain Hunter,Dissatisfied
587,45,Male,Hoodie,Clothing,20,Wisconsin,S,Winter,4.9,Yes,2-Day Shipping,Yes,9,Venmo,Annually,468.0,0,1,0.08163265306122448,0,0.06530612244897958,Low,0.9183673469387755,0.11428571428571427,Low,Casual: Bargain Hunter,Highly Satisfied
588,29,Male,Socks,Clothing,86,Washington,S,Fall,4.2,Yes,Express,Yes,48,Debit Card,Quarterly,624.0,0,4,0.49415494353081035,1,0.6001176441450367,High,0.5058450564691896,0.6714285714285714,High,Loyal: Promo Dependent,Highly Satisfied
589,47,Male,Boots,Footwear,60,South Dakota,M,Fall,3.0,Yes,Standard,Yes,9,Debit Card,Quarterly,117.0,0,4,0.09619575985734098,0,0.20050029720626114,Low,0.903804240142659,0.11428571428571427,Low,Casual: Bargain Hunter,Dissatisfied
591,64,Male,Belt,Accessories,39,Alaska,S,Fall,4.6,Yes,Standard,Yes,30,Venmo,Fortnightly,60.0,0,26,0.4172775906479096,1,0.38106115018823056,Mid,0.5827224093520904,0.4142857142857142,Mid,Loyal: Promo Dependent,Highly Satisfied
592,47,Male,Backpack,Accessories,37,Kentucky,L,Fall,4.2,Yes,Store Pickup,Yes,6,Debit Card,Bi-Weekly,3.0,0,104,0.5510204081632653,1,0.44394132653061225,Mid,0.44897959183673475,0.07142857142857142,Low,Loyal: Promo Dependent,Highly Satisfied
